21900471|45|C012|23.88|101.97|1|4620.0|0|537.04|0|7482.117|117.1875|118|4215.8558|0|1498.843|0|108.507|0|0|0|299.4792|151.9097|0|0|0|0|0|0|0|0|0|0|0|0|0|397.8588|52.08333|0|0|703.125|0.017|0.354|0.01|1641|113.66
11900435|45|C011|22.31|97.66|1|590.0|0|694.95|87.17|7497.715|0|116|3883.1018|0|1993.634|0|117.1875|0|0|0|357.3495|0|0|1197.917|0|0|0|0|0|0|0|0|0|0|0|394.9652|49.18982|0|0|733.507|0.016|0.345|0.016|1646|117.39
21900487|45|C012|23.19|98.06|1|700.0|0|643.3|0|9458.421|0|107|3760.1278|0|993.9235|0|108.507|0|0|0|122.9745|1004.051|0|0|39.0625|0|0|0|0|0|0|0|0|0|0|399.3056|50.63657|0|0|146.1227|0.364|0.015|0.012|1641|113.42
11900530|45|C011|0|104.89|2|590.0|0|1364.6|85.84|7498.6|0|130|3748.5533|0|499.132|0|0|329.8611|0|0|400.7523|1747.685|0|1795.428|17.36111|0|0|0|0|0|0|221.3542|0|0|0|394.9653|50.63657|0|0|730.6135|0.363|0.016|0.017|1623|123.17
11900534|45|C011|20.17|99.89|1|641.0|0|782.92|81.17|7500.608|0|106|3495.37033|0|1497.396|0|0|497.6852|0|0|309.6065|0|0|1507.523|49.18982|0|0|0|0|0|0|218.4607|0|0|0|394.9652|50.63657|0|0|539.6412|0.344043|0.013755|0.017759|1633|116.43
11900538|45|C011|22.74|98.85|1|692.0|0|770.43|84.05|7500.357|0|100|1087.96287|0|0|0|0|367.476|0|0|251.7361|0|0|0|47.74305|0|0|0|0|0|0|221.3541|0|0|0|399.3056|50.63657|0|0|513.5995|0.019|0.012|0.362|1641|115.5
21900490|45|C012|23.03|96.62|1|596.0|0|869.26|12.9|7577.671|0|115|14330.1514|0|2986.1112|0|325.5207|2960.0694|0|0|1284.7224|5690.1054|0|8472.224|86.80556|0|0|0|0|0|0|0|0|0|0|1193.5764|202.54616|0|0|2876.1576|0.00856|0.369995|0.0091|1634|112.71
11900453|45|C011|21.85|97.28|1|606.0|0|677.74|79.82|7493.958|0|0|4155.0933|0|1500.289|0|199.6528|0|0|0|263.3102|1212.3845|0|2100.6941|63.65741|0|0|0|0|0|0|0|0|0|0|0|101.2731|20|0|698.7847|0.071|0.014385|0.016346|1637|116.87
11900457|45|C011|21.16|99.12|1|520.0|0|551.17|77.01|7498.851|0|0|4308.4489|0|1500.289|0|199.6528|1004.051|0|0|350.1157|697.338|0|898.4375|47.74305|0|0|0|0|0|0|0|0|0|0|0|99.82639|20|0|714.6991|0.347|0.01|0.026|1635|107.52
21900333|45|C012|19.26|106.06|1|706.0|0|583.23|0|7502.868|0|0|5502.025|0|999.7108|0|202.5463|1025.752|0|0|328.4144|1984.954|0|1236.979|47.74305|0|0|0|0|0|0|0|0|0|0|0|98.37962|0|0|717.5926|0.023|0.015|0.333|1677|118.58
21900461|45|C012|20.1|100.3|1|490.0|0|1097.3|0|7500.106|329.8611|110|4537.0376|0|1501.736|0|111.4005|991.0302|0|0|318.287|1397.5693|0|1793.981|46.2963|0|0|0|0|0|0|0|0|0|0|399.3055|49.18982|0|0|499.1319|0.019|0.364|0.012|1631|112.81
11900460|45|C011|21.03|102.07|1|506.0|0|1994.8|105.91|7499.855|0|0|6241.32|0|1500.289|0|201.0995|999.7107|0|0|358.7963|1407.697|0|2993.345|59.31713|0|0|0|0|0|0|0|0|0|0|0|99.82639|20|0|739.294|0.399|0.012|0.021|1645|111.72
11900604|45|C011|21.71|97.16|1|660.0|0|1014.77|86.26|15578.24|0|103|3525.75158|0|2000.8679|0|0|0|0|0|300.2894|0|0|1184.896|49.18981|0|0|0|0|0|0|219.9074|0|0|0|397.8588|49.18981|0|0|642.3611|0.371|0.016|0.013|1600|115.85
21900300|45|C012|20.93|98.79|1|610.0|0|1096.56|0|7501.613|130.2083|105|4810.4745|0|1997.975|0|107.0602|1503.183|0|0|299.4792|0|0|1779.514|0|0|0|0|0|0|0|0|0|0|0|400.7523|49.18982|0|0|701.6783|0.364922|0.009177|0.016136|1635|107.7
21900304|45|C012|20.76|103.07|1|626.0|0|718.71|0|7501.361|0|109|6708.6218|0|2000.868|0|109.9537|1536.458|0|0|311.0533|0|0|3910.59|0|0|0|0|0|0|0|0|0|0|0|402.1991|49.18981|0|0|755.2083|0.014537|0.012234|0.351004|1645|114.85
11900454|45|C011|20.79|99.21|1|601.0|0|606.13|74.71|7496.713|0|0|4351.8522|0|1510.417|0|198.2061|0|0|0|326.9676|1197.9165|0|1498.8429|57.87037|0|0|0|0|0|0|0|0|0|0|0|99.82639|20|0|736.4005|0.017303|0.319053|0.014853|1630|113.65
11900458|45|C011|22.04|97.74|1|566.0|0|571.59|86.37|7499.102|0|0|5736.4012|0|1495.949|0|198.2061|998.2639|0|0|361.6898|1047.454|0|2403.067|63.65741|0|0|0|0|0|0|0|0|0|0|0|99.82639|20|0|648.1481|0.36|0.014|0.019|1638|112.45
21900334|45|C012|19.44|104.28|1|21.0|0|1049.28|0|7499.855|0|0|6501.7367|0|1002.604|0|199.6528|1517.65|0|0|358.7963|3370.949|0|892.6504|60.76389|0|0|0|0|0|0|0|0|0|0|0|95.48611|0|0|779.8033|0.011|0.358|0.02|1640|111.51
21900462|45|C012|18.95|101.45|2|844.0|0|1200.05|0|7502.868|354.456|100|3828.125|0|1493.056|0|108.5069|496.2384|0|0|319.7338|1754.919|0|2394.386|52.08333|0|0|0|0|0|0|0|0|0|0|396.412|50.63654|0|0|497.6852|0.017|0.354|0.009|1600|114.94
21900466|45|C012|20.2|99.65|1|702.0|0|689.28|0|7501.613|298.0324|100|3456.3083|0|996.8171|0|111.4005|0|0|0|287.9051|701.6783|0|593.1713|49.18981|0|0|0|0|0|0|0|0|0|0|400.7523|50.6366|0|0|503.4722|0.369|0.013|0.367|1643|112.64
11900531|45|C011|0|102.43|1|856.0|0|738.7|126.04|14404.35|0|130|3738.42658|0|998.2638|0|0|1034.433|0|0|338.5417|692.9976|0|3314.525|57.87037|0|0|0|0|0|0|218.4606|0|0|0|399.3055|49.18982|0|0|652.4884|0.016|0.34|0.015|1656|122.13
11900535|45|C011|18.83|100.99|1|686.0|0|856.42|78.26|7499.855|0|110|4343.17158|0|1495.949|0|0|995.3704|0|0|331.3079|704.5717|0|1795.428|50.63657|0|0|0|0|0|0|218.4606|0|0|0|400.7523|49.18981|0|0|590.2778|0.353|0.013|0.017|1632|114.9
21900459|45|C012|17.25|103.85|1|520.0|0|1332.72|0|7501.613|250.2894|110|1394.6755|0|999.7107|0|111.4005|0|0|0|312.5|863.7151|0|1208.044|24.59491|0|0|0|0|0|0|0|0|0|0|399.3056|50.63657|0|0|500.5787|0.354|0.018|0.023|1626|114.19
11900461|45|C011|20.1|97.37|1|541.0|0|646.59|82.16|7501.361|0|0|3213.2522|0|1497.396|0|199.6528|672.743|0|0|299.4792|350.1157|0|1200.81|60.76389|0|0|0|0|0|0|0|0|0|0|0|101.2731|20|0|703.125|0.017|0.384|0.386|1630|111.45
11900605|45|C011|21.79|98.06|1|586.0|0|1063.06|90.11|15577.49|0|122|3849.82684|0|998.2641|0|0|0|0|0|350.1157|706.0184|0|3000.579|49.18981|0|0|0|0|0|0|221.3541|0|0|0|397.8588|50.63657|0|0|594.618|0.013|0.02|0.371|1643|113.13
21900297|45|C012|20.79|100.97|1|691.0|0|907.17|0|7503.622|0|115|5083.9115|0|1504.63|0|112.8472|1504.63|0|0|319.7338|0|0|865.162|0|0|0|0|0|0|0|0|0|0|0|400.7523|50.63657|0|0|736.4005|0.015838|0.010583|0.341093|1621|114.85
21900301|45|C012|20.58|99.8|1|631.0|0|620.36|0|7501.864|95.48611|110|4788.7728|0|1996.528|0|109.9537|1494.502|0|0|271.9908|0|0|606.1921|0|0|0|0|0|0|0|0|0|0|0|399.3056|49.18982|0|0|698.7847|0.383116|0.008783|0.01261|1646|111.35
21900305|45|C012|18.43|100.89|1|4671.0|0|673.47|0|7500.106|0|120|5238.715|0|2061.632|0|108.5069|1482.928|0|0|311.0532|0|0|3295.717|0|0|0|0|0|0|0|0|0|0|0|400.7523|52.08334|0|0|737.8472|0.36402|0.013936|0.007901|1650|111.65
11900436|45|C011|21.4|97.78|2|586.0|0|1482.12|125.68|7503.477|0|152|13302.9538|0|5998.263|0|114.2939|0|0|0|914.0973|0|0|6601.562|0|0|0|0|0|0|0|0|0|0|0|397.8588|147.56943|0|0|1833.044|0.017859|0.396786|0.024378|1646|111.07
21900488|45|C012|39.78|201.1|1|826.0|0|810.2|0|7625.825|0|120|7939.8147|0|3009.259|0|328.4142|1006.9443|0|0|963.5415|2553.53|0|2579.572|154.80323|0|0|0|0|0|0|0|0|0|0|1192.1295|147.56958|0|0|2045.7176|0.365|0.013|0.014|1673|113.21
11900437|45|C011|21.73|99.37|1|601.0|0|986.41|107.56|7503.226|0|122|6348.38|0|2008.102|0|109.9537|1002.604|0|0|384.838|0|0|3302.952|0|0|0|0|0|0|0|0|0|0|0|400.7523|44.84954|0|0|798.6111|0.015|0.013|0.341|1643|109.27
11900529|45|C011|0|107|1|580.0|0|652.37|103.35|7497.846|0|100|89.69907|0|0|0|0|0|0|0|108.5069|0|0|302.373|57.87037|0|0|0|0|0|0|219.9074|0|0|0|400.7523|50.63657|0|0|248.8425|0.319|0.323|0.017|1635|117.93
21900221|45|C012|13.84|106.69|1|777.0|0|1044.39|0|7503.37|230.0347|260|7246.818|0|1358.507|0|109.9537|0|0|0|320.6713|2110.822|0|1497.396|0|0|0|0|0|0|0|0|0|0|0|400.7523|46.2963|0|0|666.956|0.01|0.344|0.014|1644|111.76
11900532|45|C011|15.97|104.58|1|606.0|0|778.61|91.38|7499.855|0|130|4004.62961|0|1296.296|0|0|497.6851|0|0|351.5625|344.3287|0|4798.9|49.18982|0|0|0|0|0|0|219.9074|0|0|0|397.8588|49.18981|0|0|583.044|0.358|0.014|0.016|1655|115.28
11900536|45|C011|16.96|102.89|1|4630.0|0|1175.89|89.22|7500.357|0|113|2986.1113|0|1004.051|0|0|1006.944|0|0|332.6273|1059.028|0|1197.917|50.63657|0|0|0|0|0|0|222.801|0|0|0|405.0926|50.63657|0|0|601.8519|0.384|0.015|0.013|1644|115.42
11900462|45|C011|20.71|103.36|1|566.0|0|1156.48|90.58|7498.348|0|0|6767.9397|0|1501.736|0|201.0995|1002.604|0|0|332.7546|2120.949|0|3593.75|62.21065|0|0|0|0|0|0|0|0|0|0|0|101.2731|20|0|703.125|0.02|0.368|0.009|1649|109.22
11900606|45|C011|17.4|102.05|1|650.0|0|1502.04|94.45|7505.23|0|111|4309.89507|0|1498.843|0|0|491.8981|0|0|350.1157|1046.007|0|2997.685|49.18981|0|0|0|0|0|0|217.0139|0|0|0|399.3055|49.18981|0|0|596.0648|0.014|0.35|0.013|1651|115.56
21900298|45|C012|15.68|103.85|1|596.0|0|1339.28|0|7500.357|128.7616|125|6183.4485|0|1504.63|0|109.9537|1495.949|0|0|331.3079|0|0|4221.643|0|0|0|0|0|0|0|0|0|0|0|399.3055|50.63657|0|0|698.7847|0.010581|0.009805|0.343068|1629|116.71
21900302|45|C012|21.54|103.32|1|641.0|0|945.37|0|7500.859|30.38194|115|4361.9783|0|1438.079|0|112.8472|1009.838|0|0|276.331|0|0|1491.609|0|0|0|0|0|0|0|0|0|98.37963|0|399.3056|49.18982|0|0|753.7616|0.337055|0.011743|0.030248|1632|109.62
21900306|45|C012|21.37|98.35|1|751.0|0|1643.42|0|7492.322|0|0|4210.0688|0|2002.315|0|108.507|1487.269|0|0|332.7546|0|0|2394.386|0|0|0|0|0|0|0|0|0|0|0|405.0926|52.08334|0|0|730.6135|0.017|0.345|0.009|1658|113.7
11900455|45|C011|21.55|97.83|1|521.0|0|1295.38|97.37|7500.859|0|0|4547.1643|0|1501.736|0|201.0995|0|0|0|350.1158|1190.683|0|4201.389|56.42361|0|0|0|0|0|0|0|0|0|0|0|98.37963|20|0|721.9329|0.014|0.341|0.016|1665|113.05
11900459|45|C011|21.49|102.29|1|531.0|0|1142.92|77.03|7499.102|0|0|4233.2175|0|1495.949|0|199.6528|996.8171|0|0|402.199|1056.134|0|3899.017|62.21065|0|0|0|0|0|0|0|0|0|0|0|99.82639|20|0|750.868|0.014|0.362|0.021|1642|115.78
21900463|45|C012|24.84|97|1|5595.0|0|737.39|0|7502.115|247.3958|100|3731.1928|0|998.2639|0|109.9537|0|0|0|253.1829|344.3287|0|293.6921|49.18981|0|0|0|0|0|0|0|0|0|0|396.412|50.6366|0|0|502.0255|0.14|0.014|0.013|1626|117.14
21900467|45|C012|21.43|98.88|1|1199.0|0|1139.15|0|7503.873|251.7361|100|3177.0826|0|1001.157|0|109.9537|0|0|0|298.0324|706.0187|0|1202.257|50.63657|0|0|0|0|0|0|0|0|0|0|400.7523|49.18983|0|0|494.7917|0.335|0.015|0.017|1657|113.06
