0.396	0.21600000000000003	0.6829999999999999	0.01	0.005	0.894	0.012	0.026000000000000002	955.0	1075.5	13.75	50.5
0.409	0.22	0.6920000000000001	0.012	0.003	0.905	0.016	0.015	942.5	1077.0	14.0	52.0
0.391	0.21899999999999997	0.6859999999999999	0.011000000000000001	0.005	0.897	0.015	0.024	867.5	1030.75	13.875	51.25
0.405	0.222	0.7190000000000001	0.016	0.003	0.9209999999999999	0.012	0.015	933.5	1074.1667	13.8333	51.1667
0.402	0.20800000000000002	0.7	0.015	0.005	0.895	0.01	0.009000000000000001	878.25	1057.0	12.875	52.75
0.42700000000000005	0.18600000000000003	0.654	0.009000000000000001	0.003	0.84	0.019	0.017	1094.0	1181.5	13.75	52.5
0.39	0.233	0.711	0.013000000000000001	0.004	0.92	0.013999999999999999	0.011000000000000001	924.8333	1055.6667	13.75	54.5
0.428	0.22399999999999998	0.691	0.006999999999999999	0.004	0.8959999999999999	0.016	0.011000000000000001	915.25	1060.75	14.125	52.5
0.392	0.21899999999999997	0.7020000000000001	0.009000000000000001	0.009000000000000001	0.897	0.012	0.015	918.5	1062.5	12.5	51.5
0.39899999999999997	0.21600000000000003	0.6829999999999999	0.012	0.004	0.888	0.012	0.016	886.5	1046.8333	14.1667	57.3333
0.4	0.228	0.7170000000000001	0.015	0.006999999999999999	0.9179999999999999	0.021	0.037000000000000005	1025.0	1147.25	14.75	52.5
0.396	0.22899999999999998	0.6990000000000001	0.015	0.004	0.907	0.01	0.013999999999999999	928.5	1062.0	12.25	53.5
0.35200000000000004	0.28800000000000003	0.8009999999999999	0.018000000000000002	0.004	1.117	0.016	0.013999999999999999	875.5	1012.75	14.125	53.5
0.38799999999999996	0.217	0.701	0.013999999999999999	0.004	0.893	0.01	0.01	872.0	1028.5	14.75	57.5
0.402	0.223	0.695	0.011000000000000001	0.005	0.907	0.011000000000000001	0.015	930.0	1074.0	14.0	54.0
0.41100000000000003	0.2	0.679	0.015	0.006	0.871	0.024	0.034	954.0	1071.0	15.5	57.5
0.397	0.21899999999999997	0.703	0.01	0.006	0.894	0.018000000000000002	0.031	972.75	1101.0	15.0	55.5
0.409	0.215	0.693	0.01	0.005	0.9	0.015	0.017	871.25	1016.0	15.0	59.5
