0.45899999999999996	0.201	0.597	0.011000000000000001	0.006999999999999999	0.046	0.012	0.018000000000000002	419.0	651.5	22.25	45.5
0.45	0.22	0.6729999999999999	0.013999999999999999	0.006999999999999999	0.04	0.011000000000000001	0.015	416.5	674.0	24.25	49.5
0.45299999999999996	0.21	0.596	0.013999999999999999	0.006999999999999999	0.055	0.011000000000000001	0.015	410.5	648.5	24.75	49.0
0.45399999999999996	0.231	0.659	0.017	0.006999999999999999	0.055999999999999994	0.01	0.013000000000000001	402.0	670.5	23.25	48.5
0.457	0.22399999999999998	0.6579999999999999	0.012	0.005	0.04	0.011000000000000001	0.016	417.5	653.5	25.25	47.5
0.45399999999999996	0.21899999999999997	0.585	0.012	0.006	0.08199999999999999	0.013000000000000001	0.02	396.6667	658.3333	25.3333	48.6667
0.444	0.21100000000000002	0.637	0.012	0.003	0.045	0.015	0.027999999999999997	408.75	643.25	24.0	47.5
0.446	0.218	0.647	0.013000000000000001	0.01	0.028999999999999998	0.017	0.028999999999999998	413.5	661.5	24.75	48.5
0.435	0.21100000000000002	0.591	0.013000000000000001	0.005	0.049	0.009000000000000001	0.021	400.5	639.25	24.125	46.0
0.45	0.217	0.606	0.02	0.005	0.028999999999999998	0.01	0.013000000000000001	403.5	644.5	24.5	48.5
0.44299999999999995	0.215	0.616	0.013999999999999999	0.003	0.045	0.018000000000000002	0.018000000000000002	416.0	650.0	24.75	47.0
0.457	0.2	0.58	0.01	0.006	0.027000000000000003	0.012	0.016	412.0	654.0	25.25	51.0
0.447	0.228	0.639	0.016	0.004	0.073	0.008	0.009000000000000001	420.0	697.5	24.25	48.0
0.45299999999999996	0.22399999999999998	0.662	0.017	0.006	0.032	0.013999999999999999	0.013999999999999999	419.5	669.5	25.25	50.5
0.43700000000000006	0.22	0.638	0.016	0.002	0.054000000000000006	0.011000000000000001	0.022000000000000002	412.5	650.0	24.25	47.5
0.449	0.217	0.653	0.015	0.005	0.03	0.012	0.016	411.0	667.5	25.25	50.5
0.45	0.228	0.596	0.021	0.004	0.025	0.01	0.013999999999999999	415.0	645.5	23.75	51.5
0.46799999999999997	0.21100000000000002	0.628	0.015	0.003	0.06	0.016	0.023	409.8333	665.5	24.4167	48.0
0.457	0.19699999999999998	0.642	0.012	0.004	0.064	0.013000000000000001	0.021	423.5	660.0	23.75	43.5
0.45299999999999996	0.19399999999999998	0.5760000000000001	0.008	0.003	0.026000000000000002	0.011000000000000001	0.013999999999999999	398.5	619.5	25.875	48.75
0.452	0.22399999999999998	0.618	0.012	0.004	0.027999999999999997	0.009000000000000001	0.01	412.0	650.25	24.25	49.75
0.46	0.21	0.5720000000000001	0.013999999999999999	0.004	0.05	0.013999999999999999	0.024	380.0	685.0	25.0	43.0
0.45399999999999996	0.21100000000000002	0.589	0.01	0.0	0.067	0.011000000000000001	0.013999999999999999	422.1667	654.0	24.75	50.5
0.45299999999999996	0.188	0.64	0.013999999999999999	0.002	0.068	0.012	0.013999999999999999	405.6667	657.3333	24.4167	49.3333
0.45799999999999996	0.209	0.589	0.013000000000000001	0.002	0.047	0.013999999999999999	0.024	408.5	647.5	24.75	48.5
0.442	0.205	0.652	0.013999999999999999	0.006	0.087	0.009000000000000001	0.01	433.0	675.5	24.25	46.5
0.456	0.223	0.5920000000000001	0.02	0.003	0.040999999999999995	0.006999999999999999	0.011000000000000001	411.5	653.5	28.5	48.5
0.44799999999999995	0.21	0.593	0.013000000000000001	0.005	0.047	0.011000000000000001	0.022000000000000002	405.5	653.0	23.75	48.5
0.474	0.225	0.653	0.012	0.002	0.047	0.018000000000000002	0.03	403.0	634.5	24.375	48.0
0.455	0.228	0.652	0.015	0.006999999999999999	0.031	0.011000000000000001	0.01	415.5	659.0	24.75	47.5
0.45	0.20800000000000002	0.629	0.01	0.002	0.065	0.009000000000000001	0.013000000000000001	410.5	679.5	24.25	49.5
0.446	0.217	0.645	0.01	0.005	0.055999999999999994	0.013999999999999999	0.024	425.5	676.5	22.75	44.5
0.45899999999999996	0.21899999999999997	0.64	0.016	0.003	0.057999999999999996	0.017	0.018000000000000002	415.5	674.5	23.5	45.5
0.436	0.223	0.652	0.015	0.006999999999999999	0.057	0.016	0.113	409.5	670.0	24.625	51.25
0.45299999999999996	0.22699999999999998	0.6559999999999999	0.015	0.006	0.10300000000000001	0.016	0.027000000000000003	418.5	665.5	24.25	50.5
0.45299999999999996	0.20199999999999999	0.5760000000000001	0.013999999999999999	0.003	0.127	0.015	0.022000000000000002	417.0	645.3333	24.3333	47.0
0.445	0.244	0.627	0.018000000000000002	0.003	0.071	0.011000000000000001	0.02	405.5	650.0	24.75	52.0
0.449	0.218	0.644	0.015	0.006999999999999999	0.079	0.009000000000000001	0.022000000000000002	411.5	657.0	24.0	45.5
0.449	0.21100000000000002	0.6409999999999999	0.012	0.004	0.055	0.01	0.015	400.75	659.0	24.375	49.75
0.45299999999999996	0.223	0.6579999999999999	0.013000000000000001	0.005	0.022000000000000002	0.01	0.012	415.5	660.5	24.25	49.5
0.44799999999999995	0.22	0.652	0.009000000000000001	0.003	0.027999999999999997	0.013999999999999999	0.015	399.5	665.0	24.5	47.0
0.451	0.23199999999999998	0.664	0.017	0.005	0.037000000000000005	0.013999999999999999	0.013999999999999999	408.0	661.0	24.5	48.5
0.45799999999999996	0.218	0.65	0.012	0.006	0.035	0.016	0.024	399.25	657.5	23.75	48.75
0.449	0.225	0.598	0.015	0.004	0.051	0.012	0.009000000000000001	410.0	640.5	23.75	48.0
0.445	0.21899999999999997	0.652	0.013999999999999999	0.002	0.053	0.011000000000000001	0.013999999999999999	419.0	664.5	24.625	50.25
0.441	0.213	0.65	0.011000000000000001	0.002	0.026000000000000002	0.01	0.015	407.0	658.5	24.625	48.25
0.46	0.242	0.6629999999999999	0.009000000000000001	0.004	0.033	0.01	0.021	417.0	678.0	24.625	50.0
0.447	0.21899999999999997	0.599	0.008	0.003	0.052000000000000005	0.016	0.027000000000000003	425.0	653.5	24.5	46.5
0.444	0.231	0.605	0.019	0.004	0.05	0.011000000000000001	0.012	410.6667	639.1667	24.3333	47.1667
0.45	0.233	0.657	0.021	0.005	0.073	0.006	0.008	409.0	671.0	25.5	51.0
0.455	0.21899999999999997	0.609	0.013999999999999999	0.004	0.062	0.01	0.016	411.5	651.5	26.25	45.0
0.451	0.23199999999999998	0.603	0.016	0.006	0.04	0.011000000000000001	0.019	421.0	654.0	24.0	50.5
0.452	0.214	0.644	0.013999999999999999	0.006	0.049	0.012	0.016	406.5	667.0	24.25	49.0
0.348	0.11	0.574	0.009000000000000001	0.014	0.036000000000000004	0.011000000000000001	0.018000000000000002	422.5	661.5	24.5	49.5
0.452	0.21100000000000002	0.609	0.011000000000000001	0.004	0.051	0.009000000000000001	0.015	410.1667	640.5	24.1667	47.6667
0.45399999999999996	0.218	0.6559999999999999	0.015	0.005	0.044000000000000004	0.008	0.012	412.0	665.5	24.75	48.0
0.44799999999999995	0.212	0.643	0.019	0.01	0.05	0.015	0.024	409.5	665.5	24.5	49.5
0.452	0.21600000000000003	0.653	0.02	0.006	0.061	0.012	0.013999999999999999	405.0	661.5	24.0	46.0
0.45299999999999996	0.222	0.652	0.012	0.008	0.032	0.01	0.013000000000000001	418.5	661.0	24.75	50.5
0.462	0.228	0.654	0.022000000000000002	0.003	0.051	0.01	0.01	414.75	665.5	24.875	48.75
0.45299999999999996	0.223	0.657	0.016	0.006	0.034	0.013000000000000001	0.022000000000000002	414.25	674.25	24.625	48.0
0.445	0.222	0.6629999999999999	0.017	0.005	0.027000000000000003	0.009000000000000001	0.012	410.5	659.75	24.75	49.5
0.451	0.22	0.605	0.01	0.004	0.064	0.009000000000000001	0.015	412.5	655.0	25.25	49.5
0.455	0.209	0.59	0.015	0.003	0.045	0.01	0.018000000000000002	408.5	647.0	24.3333	48.3333
0.452	0.225	0.653	0.017	0.004	0.038	0.013000000000000001	0.017	416.0	661.25	24.375	49.5
0.44799999999999995	0.205	0.597	0.013000000000000001	0.002	0.027999999999999997	0.01	0.013000000000000001	409.8333	644.1667	24.6667	49.1667
0.446	0.226	0.606	0.009000000000000001	0.001	0.025	0.012	0.013999999999999999	418.5	646.5	23.75	46.5
0.45899999999999996	0.203	0.59	0.013999999999999999	0.005	0.067	0.013000000000000001	0.017	405.5	664.0	24.5	48.0
